transaction_id,customer_id,line_item_id,transaction_date,line_item_amount,annual_income,prod_comb_choice
20220303-7,556,LI2,2022-03-03,3.2585331676527858,96304.62538218126,Pastry
20220303-7,556,LI22,2022-03-03,5.448781826952472,96304.62538218126,Pastry_&_Breverage
20220303-8,1260,LI1,2022-03-03,2.6596805853769183,95085.56632790715,Pastry
20220303-9,167,LI1,2022-03-03,2.4046735601732507,116243.46685130149,Pastry
20220304-1,573,LI1,2022-03-04,2.3559733708389103,96369.97771216556,Pastry
20220304-1,573,LI4,2022-03-04,3.632642726041376,96369.97771216556,Pastry
20220304-10,1171,LI1,2022-03-04,2.3464715133886784,73366.87074275687,Pastry
20220304-11,917,LI2,2022-03-04,2.8179600009229038,96855.188412591815,Pastry
20220304-12,1171,LI2,2022-03-04,2.9323410870507356,73366.87074275687,Pastry
20220304-13,573,LI2,2022-03-04,2.984604792762548,96369.97771216556,Pastry
20220304-14,1100,LI2,2022-03-04,6.086857787333429,45988.53066796437,Pastry
20220304-15,1252,LI15,2022-03-04,6.103960579633713,86393.73979531229,Pastry_&_Breverage
20220304-16,1378,LI1,2022-03-04,2.290900932159275,143869.33059664443,Pastry
20220304-16,1378,LI15,2022-03-04,5.424013580102473,143869.33059664443,Pastry_&_Breverage
20220304-17,1171,LI2,2022-03-04,3.0250132310204205,73366.87074275687,Pastry
20220304-18,1171,LI22,2022-03-04,5.224071737634949,73366.87074275687,Pastry_&_Breverage
20220304-19,573,LI1,2022-03-04,2.6645615155575797,96369.97771216556,Pastry
20220304-2,1061,LI1,2022-03-04,2.5670859436504543,114579.37230588868,Pastry
20220304-20,195,LI22,2022-03-04,5.475586763443426,141850.8315901272,Pastry_&_Breverage
20220304-21,1259,LI1,2022-03-04,2.5475980740739033,147600.61047272757,Pastry
20220304-22,1171,LI22,2022-03-04,5.83310868262779,73366.87074275687,Pastry_&_Breverage
20220304-23,573,LI2,2022-03-04,2.831963823549449,96369.97771216556,Pastry
20220304-3,1027,LI1,2022-03-04,2.4321328982478008,95588.15396856517,Pastry
20220304-4,917,LI1,2022-03-04,2.3835991197265685,96855.188412591815,Pastry
20220304-5,1259,LI4,2022-03-04,3.7254932828713203,147600.61047272757,Pastry
20220304-6,1171,LI1,2022-03-04,2.5502883571898565,73366.87074275687,Pastry
20220304-7,573,LI22,2022-03-04,5.7109412189107385,96369.97771216556,Pastry_&_Breverage
20220304-8,1100,LI22,2022-03-04,5.8814001175574955,45988.53066796437,Pastry_&_Breverage
20220304-9,917,LI1,2022-03-04,2.484980414970778,96855.188412591815,Pastry
20220305-1,521,LI2,2022-03-05,3.012767353188247,59148.52818008512,Pastry
20220305-10,351,LI2,2022-03-05,2.7495351588819172,37750.2256189473,Pastry
20220305-11,47,LI1,2022-03-05,5.26470745971892,50294.43292878568,Pastry
20220305-12,551,LI22,2022-03-05,5.374954174202867,62587.66187122092,Pastry_&_Breverage
20220305-13,209,LI1,2022-03-05,2.3612147255335003,42183.88056382537,Pastry
20220305-14,47,LI1,2022-03-05,2.725206865230575,50294.43292878568,Pastry
20220305-15,1018,LI2,2022-03-05,3.1145428340882066,103390.14309691265,Pastry
20220305-16,384,LI4,2022-03-05,3.5476564160082487,119995.20845944062,Pastry
20220305-2,808,LI15,2022-03-05,5.8772199167869985,82116.86386493966,Pastry_&_Breverage
20220305-3,551,LI4,2022-03-05,3.2993864848744123,62587.66187122092,Pastry
20220305-4,551,LI22,2022-03-05,5.4079172416124495,62587.66187122092,Pastry_&_Breverage
20220305-5,47,LI2,2022-03-05,3.109674384165555,50294.43292878568,Pastry
20220305-6,608,LI1,2022-03-05,2.731607679044828,126953.26091488823,Pastry
20220305-7,551,LI2,2022-03-05,2.894439534796402,62587.66187122092,Pastry
20220305-8,551,LI2,2022-03-05,3.1638201100286096,62587.66187122092,Pastry
20220305-9,385,LI1,2022-03-05,5.14457405381836,89898.03379634395,Pastry
20220306-1,1177,LI4,2022-03-06,3.5588962490437552,113606.55952244997,Pastry
20220306-10,904,LI2,2022-03-06,2.951015078835189,95863.17222798243,Pastry
20220306-11,398,LI2,2022-03-06,3.287451183563098,33137.60422868654,Pastry
20220306-12,1418,LI2,2022-03-06,3.167543232534081,60622.70713970065,Pastry
20220306-13,123,LI1,2022-03-06,2.477293133852072,60003.601412754506,Pastry
20220306-14,904,LI1,2022-03-06,2.607579602394253,95863.17222798243,Pastry
20220306-14,904,LI2,2022-03-06,2.7821548839099703,95863.17222798243,Pastry
20220306-15,1418,LI1,2022-03-06,2.5567335574887693,60622.70713970065,Pastry
20220306-15,1418,LI6,2022-03-06,6.6096113316481935,60622.70713970065,Pastry
20220306-16,1360,LI2,2022-03-06,2.9971590070053935,83544.99293258414,Pastry
20220306-17,904,LI22,2022-03-06,5.081619807519019,95863.17222798243,Pastry_&_Breverage
20220306-18,1118,LI22,2022-03-06,5.475684587354772,141910.12299852446,Pastry_&_Breverage
20220306-2,123,LI2,2022-03-06,2.8508849757257853,60003.601412754506,Pastry
20220306-3,123,LI2,2022-03-06,3.260479973768815,60003.601412754506,Pastry
20220306-4,397,LI6,2022-03-06,6.715910749300383,55170.833410229534,Pastry
20220306-5,398,LI2,2022-03-06,2.780912820668891,33137.60422868654,Pastry
20220306-6,938,LI4,2022-03-06,3.650041439849883,133509.67777892947,Pastry
20220306-7,904,LI2,2022-03-06,5.990610190434381,95863.17222798243,Pastry
20220306-8,541,LI1,2022-03-06,2.2669184285914525,124123.26755002141,Pastry
20220306-9,1418,LI1,2022-03-06,2.541000107419677,60622.70713970065,Pastry
20220307-1,1044,LI22,2022-03-07,5.971186531241983,87764.35418520123,Pastry_&_Breverage
20220307-10,459,LI2,2022-03-07,3.2898004475981,40138.524351641536,Pastry
20220307-10,459,LI4,2022-03-07,3.5356663640355697,40138.524351641536,Pastry
20220307-11,1397,LI22,2022-03-07,5.864851029380224,106185.70678168908,Pastry_&_Breverage
20220307-12,593,LI2,2022-03-07,6.3180352144874625,145975.05227662623,Pastry
20220307-13,207,LI1,2022-03-07,2.2743709791684523,67331.94242231548,Pastry
20220307-14,150,LI22,2022-03-07,5.102962694037705,115177.57671885192,Pastry_&_Breverage
20220307-15,150,LI1,2022-03-07,5.045940390904434,115177.57671885192,Pastry
20220307-16,459,LI15,2022-03-07,5.5564135104417804,40138.524351641536,Pastry_&_Breverage
20220307-17,459,LI22,2022-03-07,5.492570681218058,40138.524351641536,Pastry_&_Breverage
20220307-18,133,LI1,2022-03-07,5.061276396852918,107489.88203937188,Pastry
20220307-19,303,LI1,2022-03-07,2.7200220816303045,121278.5647623241,Pastry
20220307-19,303,LI2,2022-03-07,2.8488936674315486,121278.5647623241,Pastry
20220307-2,1044,LI2,2022-03-07,3.0864449822343882,87764.35418520123,Pastry
20220307-20,664,LI4,2022-03-07,3.790154783148318,112649.25214927644,Pastry
20220307-21,150,LI2,2022-03-07,2.748223800910637,115177.57671885192,Pastry
20220307-22,1044,LI22,2022-03-07,5.751136759179644,87764.35418520123,Pastry_&_Breverage
20220307-23,150,LI4,2022-03-07,3.77772115629632,115177.57671885192,Pastry
20220307-24,450,LI4,2022-03-07,3.423613238497637,107533.22258358821,Pastry
20220307-3,1488,LI22,2022-03-07,5.502410788601264,74510.7578067109,Pastry_&_Breverage
20220307-4,593,LI4,2022-03-07,3.720605033030733,145975.05227662623,Pastry
20220307-5,150,LI1,2022-03-07,2.49227894062642,115177.57671885192,Pastry
20220307-6,150,LI22,2022-03-07,5.584118992788717,115177.57671885192,Pastry_&_Breverage
20220307-7,150,LI22,2022-03-07,5.969971673795953,115177.57671885192,Pastry_&_Breverage
20220307-8,150,LI2,2022-03-07,5.714496893947945,115177.57671885192,Pastry
20220307-9,1488,LI22,2022-03-07,5.404316901648417,74510.7578067109,Pastry_&_Breverage
20220308-1,1475,LI2,2022-03-08,3.133049099938944,79993.41982649639,Pastry
20220308-10,139,LI2,2022-03-08,3.2419910808093846,147376.84925785288,Pastry
20220308-11,104,LI2,2022-03-08,2.7308705511968583,144081.59757498652,Pastry
20220308-12,1198,LI2,2022-03-08,3.007665554573759,34274.20715102926,Pastry
20220308-13,207,LI1,2022-03-08,2.6255745326634496,67331.94242231548,Pastry
20220308-14,902,LI2,2022-03-08,3.153356738761067,90537.78816014528,Pastry
20220308-15,706,LI1,2022-03-08,2.3249636449618265,102132.55332317203,Pastry
20220308-16,104,LI1,2022-03-08,2.371691209846176,144081.59757498652,Pastry
20220308-17,1392,LI1,2022-03-08,2.308100289781578,108165.70461029187,Pastry
20220308-18,706,LI4,2022-03-08,3.7757520160404963,102132.55332317203,Pastry
20220308-19,706,LI2,2022-03-08,2.7427061481401322,102132.55332317203,Pastry
20220308-2,1198,LI22,2022-03-08,5.5895654318621375,34274.20715102926,Pastry_&_Breverage
20220308-20,706,LI4,2022-03-08,3.4786661552963776,102132.55332317203,Pastry
20220308-21,1392,LI2,2022-03-08,2.9440989905968307,108165.70461029187,Pastry
20220308-22,1198,LI2,2022-03-08,3.2330591635778543,34274.20715102926,Pastry
20220308-22,1198,LI4,2022-03-08,3.2048799488227817,34274.20715102926,Pastry
20220308-23,1198,LI1,2022-03-08,2.683720962726511,34274.20715102926,Pastry
20220308-3,139,LI1,2022-03-08,2.4440661013359204,147376.84925785288,Pastry
20220308-4,139,LI15,2022-03-08,5.990542285982519,147376.84925785288,Pastry_&_Breverage
20220308-5,1198,LI2,2022-03-08,3.182329633366317,34274.20715102926,Pastry
20220308-6,706,LI2,2022-03-08,2.936498107155785,102132.55332317203,Pastry
20220308-7,706,LI1,2022-03-08,2.545520953950472,102132.55332317203,Pastry
20220308-8,1198,LI1,2022-03-08,2.5586312733357772,34274.20715102926,Pastry
20220308-9,1475,LI22,2022-03-08,5.261441202717833,79993.41982649639,Pastry_&_Breverage
20220309-1,144,LI1,2022-03-09,2.6601866631535813,43900.43812105432,Pastry
20220309-1,144,LI22,2022-03-09,5.743029042053967,43900.43812105432,Pastry_&_Breverage
20220309-10,932,LI1,2022-03-09,2.4315527679864317,46532.4648283422,Pastry
20220309-11,40,LI2,2022-03-09,3.1333526891190555,50111.35209584609,Pastry
20220309-12,144,LI1,2022-03-09,2.5541483224369586,43900.43812105432,Pastry
20220309-13,483,LI1,2022-03-09,2.3894293517805636,60009.30365873501,Pastry
20220309-13,483,LI22,2022-03-09,5.586415386665612,60009.30365873501,Pastry_&_Breverage
20220309-14,1214,LI2,2022-03-09,2.7178551505319772,86023.83724879473,Pastry
20220309-15,932,LI2,2022-03-09,5.657932958984748,46532.4648283422,Pastry
20220309-16,932,LI1,2022-03-09,2.6039808846544474,46532.4648283422,Pastry
20220309-17,143,LI1,2022-03-09,2.429511441499926,21360.72453809902,Pastry
20220309-17,143,LI15,2022-03-09,5.970083013083785,21360.72453809902,Pastry_&_Breverage
20220309-18,143,LI4,2022-03-09,3.1688605640316383,21360.72453809902,Pastry
20220309-2,932,LI22,2022-03-09,5.961258640117013,46532.4648283422,Pastry_&_Breverage
20220309-3,873,LI2,2022-03-09,3.2216853343416005,119058.09201067314,Pastry
20220309-4,483,LI22,2022-03-09,5.48699488833081,60009.30365873501,Pastry_&_Breverage
20220309-5,143,LI2,2022-03-09,2.836910728085786,21360.72453809902,Pastry
20220309-5,143,LI4,2022-03-09,3.477947253244929,21360.72453809902,Pastry
20220309-6,483,LI1,2022-03-09,4.706502747954801,60009.30365873501,Pastry
20220309-7,40,LI1,2022-03-09,2.4339979053474963,50111.35209584609,Pastry
20220309-7,40,LI2,2022-03-09,2.932477980991825,50111.35209584609,Pastry
20220309-8,1474,LI4,2022-03-09,3.1916550610447305,71471.10674530268,Pastry
20220309-8,1474,LI14,2022-03-09,9.313787339441477,71471.10674530268,Pastry_&_Breverage
20220309-9,40,LI1,2022-03-09,2.622533210320398,50111.35209584609,Pastry
20220310-1,1119,LI2,2022-03-10,3.281866172421724,54383.0651557073,Pastry
20220310-10,1463,LI1,2022-03-10,2.7006985004991293,125415.63224047422,Pastry
20220310-11,183,LI22,2022-03-10,5.695993017102591,112077.74188835174,Pastry_&_Breverage
20220310-12,183,LI2,2022-03-10,3.1954910467844453,112077.74188835174,Pastry
20220310-13,1208,LI4,2022-03-10,3.659389021247626,40496.16113072261,Pastry
20220310-14,353,LI4,2022-03-10,3.3379896921804177,86959.33502633125,Pastry
20220310-15,902,LI22,2022-03-10,10.867015832755715,90537.78816014528,Pastry_&_Breverage
20220310-16,183,LI1,2022-03-10,2.3243343357462436,112077.74188835174,Pastry
20220310-17,1208,LI2,2022-03-10,3.229368223110214,40496.16113072261,Pastry
20220310-18,353,LI1,2022-03-10,2.4949108405271545,86959.33502633125,Pastry
20220310-18,353,LI22,2022-03-10,5.085484306747094,86959.33502633125,Pastry_&_Breverage
20220310-19,1232,LI1,2022-03-10,2.5071961318608373,56082.81042193994,Pastry
20220310-2,353,LI2,2022-03-10,2.732697846041992,86959.33502633125,Pastry
20220310-20,1208,LI22,2022-03-10,5.2637338926782835,40496.16113072261,Pastry_&_Breverage
20220310-21,308,LI1,2022-03-10,2.4217806927626953,21068.017578218132,Pastry
20220310-21,308,LI4,2022-03-10,3.307936624111608,21068.017578218132,Pastry
20220310-22,308,LI2,2022-03-10,2.841428537713364,21068.017578218132,Pastry
20220310-23,503,LI22,2022-03-10,5.432468585949391,57323.01698997617,Pastry_&_Breverage
20220310-23,503,LI4,2022-03-10,3.8122445472283286,57323.01698997617,Pastry
20220310-24,183,LI2,2022-03-10,2.936531189130619,112077.74188835174,Pastry
20220310-25,438,LI22,2022-03-10,4.995524498191662,83314.23409283161,Pastry_&_Breverage
20220310-26,1232,LI2,2022-03-10,3.1431593257002532,56082.81042193994,Pastry
20220310-27,70,LI4,2022-03-10,3.4504377077566457,77178.11938840896,Pastry
20220310-3,353,LI1,2022-03-10,2.507974287844263,86959.33502633125,Pastry
20220310-4,642,LI2,2022-03-10,3.012881255848333,123847.06251323223,Pastry
20220310-5,559,LI1,2022-03-10,2.737109333393164,86279.57692136988,Pastry
20220310-6,1208,LI1,2022-03-10,2.694471796741709,40496.16113072261,Pastry
20220310-7,503,LI1,2022-03-10,2.4959298045141622,57323.01698997617,Pastry
20220310-8,308,LI2,2022-03-10,2.8474538239650427,21068.017578218132,Pastry
20220310-9,1208,LI2,2022-03-10,3.052372546400875,40496.16113072261,Pastry
20220311-1,648,LI2,2022-03-11,2.746929273242131,31099.19945243746,Pastry
20220311-1,648,LI4,2022-03-11,3.843284973548726,31099.19945243746,Pastry
20220311-10,1148,LI2,2022-03-11,2.868691725237295,101692.62449489906,Pastry
20220311-11,89,LI1,2022-03-11,2.7446579833049327,135240.97790243104,Pastry
20220311-12,346,LI1,2022-03-11,2.594533175812103,68127.92380340397,Pastry
20220311-13,358,LI2,2022-03-11,2.982511767977849,74459.06659821048,Pastry
20220311-2,1148,LI1,2022-03-11,2.7149709237273782,101692.62449489906,Pastry
20220311-3,648,LI15,2022-03-11,6.24261060738936,31099.19945243746,Pastry_&_Breverage
20220311-4,1117,LI2,2022-03-11,6.022158617712558,74835.31712787226,Pastry
20220311-5,802,LI2,2022-03-11,2.9262061262503263,67559.91152254865,Pastry
20220311-6,802,LI2,2022-03-11,3.276879862183705,67559.91152254865,Pastry
20220311-7,648,LI2,2022-03-11,2.877995504345745,31099.19945243746,Pastry
20220311-8,802,LI1,2022-03-11,2.3541676885215566,67559.91152254865,Pastry
20220311-9,581,LI1,2022-03-11,2.394325682660565,134227.6227590628,Pastry
20220312-1,765,LI2,2022-03-12,3.2291984754614536,94015.84953535348,Pastry
20220312-10,1301,LI22,2022-03-12,5.323479336802848,23416.508978698403,Pastry_&_Breverage
20220312-11,610,LI2,2022-03-12,3.2417777677997943,68642.02042110264,Pastry
20220312-12,830,LI2,2022-03-12,3.0289193688891825,115413.77934627235,Pastry
20220312-13,113,LI1,2022-03-12,2.405220993096009,27893.67430144921,Pastry
20220312-14,1029,LI15,2022-03-12,5.446719105262309,54944.44847572595,Pastry_&_Breverage
20220312-15,765,LI2,2022-03-12,2.93070658785291,94015.84953535348,Pastry
20220312-16,610,LI15,2022-03-12,5.4996738223358985,68642.02042110264,Pastry_&_Breverage
20220312-2,965,LI2,2022-03-12,3.238255160534754,138033.0321053043,Pastry
20220312-3,830,LI4,2022-03-12,3.331581724411808,115413.77934627235,Pastry
20220312-4,1024,LI2,2022-03-12,3.292126781120896,71318.66815965623,Pastry
20220312-5,1470,LI4,2022-03-12,3.2200715358834713,80184.99503610656,Pastry
20220312-6,610,LI2,2022-03-12,2.9367743977345526,68642.02042110264,Pastry
20220312-7,253,LI4,2022-03-12,3.2794764518272133,97095.93471838161,Pastry
20220312-8,765,LI2,2022-03-12,2.7455578568391505,94015.84953535348,Pastry
20220312-9,1301,LI22,2022-03-12,5.342990264762193,23416.508978698403,Pastry_&_Breverage
20220313-1,591,LI22,2022-03-13,5.461184031330049,88456.71033952385,Pastry_&_Breverage
20220313-10,171,LI1,2022-03-13,2.7464280277490616,101896.49695064873,Pastry
20220313-11,288,LI1,2022-03-13,2.691798820043914,49365.236279554665,Pastry
20220313-12,252,LI1,2022-03-13,2.431254707509652,48832.431505434215,Pastry
20220313-13,475,LI2,2022-03-13,3.0221957225818183,106110.11585220695,Pastry
20220313-14,252,LI1,2022-03-13,2.5153608947293833,48832.431505434215,Pastry
20220313-15,171,LI2,2022-03-13,3.192033566627652,101896.49695064873,Pastry
20220313-16,591,LI2,2022-03-13,3.0529216839931905,88456.71033952385,Pastry
20220313-16,591,LI4,2022-03-13,3.504614446870982,88456.71033952385,Pastry
20220313-17,495,LI4,2022-03-13,3.3112847817130384,31302.22183186561,Pastry
20220313-18,171,LI1,2022-03-13,2.679892074665986,101896.49695064873,Pastry
20220313-19,495,LI1,2022-03-13,2.7145758063998073,31302.22183186561,Pastry
20220313-2,591,LI22,2022-03-13,6.039142082910985,88456.71033952385,Pastry_&_Breverage
20220313-20,60,LI4,2022-03-13,3.536637834040448,68680.16086518764,Pastry
20220313-3,171,LI1,2022-03-13,2.588044185889885,101896.49695064873,Pastry
20220313-4,171,LI4,2022-03-13,3.667975796270184,101896.49695064873,Pastry
20220313-5,1407,LI2,2022-03-13,2.873653403157368,91149.34807876125,Pastry
20220313-5,1407,LI4,2022-03-13,3.7147690703393894,91149.34807876125,Pastry
20220313-6,1497,LI22,2022-03-13,5.863182997424156,148858.49826503545,Pastry_&_Breverage
20220313-7,657,LI1,2022-03-13,2.2706780784064904,138189.04558196664,Pastry
20220313-8,439,LI1,2022-03-13,2.4024645161116496,32927.95703513548,Pastry
20220313-9,1407,LI1,2022-03-13,2.4562522616470233,91149.34807876125,Pastry
20220314-1,1412,LI2,2022-03-14,2.9248687505722044,139860.59861257672,Pastry
20220314-1,1412,LI22,2022-03-14,5.183672632556409,139860.59861257672,Pastry_&_Breverage
20220314-10,663,LI2,2022-03-14,2.762904147757217,35253.059547394514,Pastry
20220314-11,226,LI2,2022-03-14,3.2939094583969566,71378.61750321463,Pastry
20220314-11,226,LI22,2022-03-14,4.9684088624781,71378.61750321463,Pastry_&_Breverage
20220314-12,179,LI4,2022-03-14,3.5761203764704987,133708.70457263663,Pastry
20220314-13,179,LI1,2022-03-14,2.293286598287523,133708.70457263663,Pastry
20220314-13,179,LI2,2022-03-14,2.8532302569597956,133708.70457263663,Pastry
20220314-14,226,LI1,2022-03-14,2.294943949091248,71378.61750321463,Pastry
20220314-15,179,LI22,2022-03-14,5.179628352518193,133708.70457263663,Pastry_&_Breverage
20220314-16,159,LI15,2022-03-14,6.317644256539643,77819.84026310965,Pastry_&_Breverage
20220314-17,226,LI22,2022-03-14,5.224954433785752,71378.61750321463,Pastry_&_Breverage
20220314-17,226,LI14,2022-03-14,8.12889308030717,71378.61750321463,Pastry_&_Breverage
20220314-18,663,LI2,2022-03-14,2.727245118236169,35253.059547394514,Pastry
20220314-19,103,LI22,2022-03-14,5.263117283047177,83519.69437673688,Pastry_&_Breverage
20220314-2,159,LI4,2022-03-14,3.819674994121306,77819.84026310965,Pastry
20220314-20,663,LI2,2022-03-14,3.0636112859006968,35253.059547394514,Pastry
20220314-21,793,LI2,2022-03-14,2.9109370002988726,48524.93097772822,Pastry
20220314-22,159,LI6,2022-03-14,6.295476265624166,77819.84026310965,Pastry
20220314-23,838,LI2,2022-03-14,2.746846569562331,105438.73786227778,Pastry
20220314-3,663,LI4,2022-03-14,3.2701916213845834,35253.059547394514,Pastry
20220314-4,1316,LI2,2022-03-14,2.771583476895467,33989.14800258353,Pastry
20220314-5,662,LI6,2022-03-14,6.0941219420637935,124836.57129807398,Pastry
20220314-6,179,LI1,2022-03-14,2.7324085253058,133708.70457263663,Pastry
20220314-7,226,LI2,2022-03-14,2.8465192156378176,71378.61750321463,Pastry
20220314-8,226,LI22,2022-03-14,5.147330586053431,71378.61750321463,Pastry_&_Breverage
20220314-9,1412,LI1,2022-03-14,2.432544326875359,139860.59861257672,Pastry
20220315-1,835,LI22,2022-03-15,6.007924055727198,106645.74323687702,Pastry_&_Breverage
20220315-10,657,LI4,2022-03-15,3.8028312981594357,138189.04558196664,Pastry
20220315-11,195,LI2,2022-03-15,5.9428153116255995,141850.8315901272,Pastry
20220315-12,392,LI2,2022-03-15,2.9506839975714687,58519.282799679786,Pastry
20220315-13,249,LI22,2022-03-15,5.732546164817176,145761.78818009794,Pastry_&_Breverage
20220315-14,838,LI1,2022-03-15,2.594728503958322,105438.73786227778,Pastry
20220315-15,155,LI2,2022-03-15,3.170290200412273,34442.539969459176,Pastry
20220315-16,249,LI2,2022-03-15,3.009308376861736,145761.78818009794,Pastry
20220315-16,249,LI4,2022-03-15,3.4382881080266086,145761.78818009794,Pastry
20220315-17,249,LI4,2022-03-15,3.4688776147086173,145761.78818009794,Pastry
20220315-18,392,LI22,2022-03-15,4.96460855610203,58519.282799679786,Pastry_&_Breverage
20220315-2,249,LI22,2022-03-15,5.4841079618083315,145761.78818009794,Pastry_&_Breverage
20220315-3,249,LI2,2022-03-15,2.894063215563074,145761.78818009794,Pastry
20220315-3,249,LI22,2022-03-15,5.788370798504911,145761.78818009794,Pastry_&_Breverage
20220315-4,499,LI22,2022-03-15,5.598757185856812,109222.24308596924,Pastry_&_Breverage
20220315-5,1298,LI2,2022-03-15,3.2502939687576142,115348.31214929,Pastry
20220315-6,195,LI2,2022-03-15,3.0145247037056837,141850.8315901272,Pastry
20220315-7,155,LI4,2022-03-15,3.7185774332843726,34442.539969459176,Pastry
20220315-8,499,LI1,2022-03-15,2.587112547829747,109222.24308596924,Pastry
20220315-9,835,LI2,2022-03-15,2.874702702322975,106645.74323687702,Pastry
20220316-1,961,LI15,2022-03-16,5.859316745772958,86060.55101146922,Pastry_&_Breverage
20220316-10,961,LI1,2022-03-16,2.447166532976553,86060.55101146922,Pastry
20220316-10,961,LI4,2022-03-16,3.4346179320011285,86060.55101146922,Pastry
20220316-2,532,LI2,2022-03-16,2.925646016187966,109388.98562453687,Pastry
20220316-2,532,LI6,2022-03-16,6.299239493720234,109388.98562453687,Pastry
20220316-3,888,LI22,2022-03-16,10.271151720103807,58704.00016196072,Pastry_&_Breverage
20220316-4,961,LI1,2022-03-16,2.314637812320143,86060.55101146922,Pastry
20220316-4,961,LI4,2022-03-16,3.796672896062955,86060.55101146922,Pastry
20220316-5,1373,LI2,2022-03-16,3.2600878443103287,72720.39788542315,Pastry
20220316-6,811,LI1,2022-03-16,2.313867777469568,26424.027578905225,Pastry
20220316-7,961,LI1,2022-03-16,2.7420967589132488,86060.55101146922,Pastry
20220316-8,1405,LI2,2022-03-16,2.995961823267862,51736.261527985334,Pastry
20220316-8,1405,LI4,2022-03-16,3.469563199277036,51736.261527985334,Pastry
20220316-9,1336,LI22,2022-03-16,5.162095187115483,42147.96748012304,Pastry_&_Breverage
20220317-1,514,LI22,2022-03-17,5.444352105003782,71435.88319653645,Pastry_&_Breverage
20220317-10,97,LI4,2022-03-17,3.3176006954396144,121698.25917109847,Pastry
20220317-11,1334,LI22,2022-03-17,5.673525494569912,100254.77307848632,Pastry_&_Breverage
20220317-12,1323,LI22,2022-03-17,5.884488096414135,139117.16154310852,Pastry_&_Breverage
20220317-13,329,LI1,2022-03-17,2.7171836983179674,63990.86688878015,Pastry
20220317-14,514,LI2,2022-03-17,2.944247175101191,71435.88319653645,Pastry
20220317-15,984,LI22,2022-03-17,5.144702826114371,101524.39107652754,Pastry_&_Breverage
20220317-16,97,LI1,2022-03-17,2.5116660009371117,121698.25917109847,Pastry
20220317-17,431,LI4,2022-03-17,3.5474468873813754,143903.15779251978,Pastry
20220317-18,1175,LI1,2022-03-17,2.6617533521493897,48166.07806133106,Pastry
20220317-2,1196,LI4,2022-03-17,3.7853938193758947,45372.28614324704,Pastry
20220317-3,329,LI1,2022-03-17,2.73770490672905,63990.86688878015,Pastry
20220317-3,329,LI2,2022-03-17,3.2208202812820677,63990.86688878015,Pastry
20220317-4,329,LI1,2022-03-17,2.5546521896030754,63990.86688878015,Pastry
20220317-4,329,LI2,2022-03-17,2.919191829068586,63990.86688878015,Pastry
20220317-5,1052,LI2,2022-03-17,3.05003795963712,127473.01374096423,Pastry
20220317-5,1052,LI4,2022-03-17,3.7760610422352334,127473.01374096423,Pastry
20220317-6,453,LI1,2022-03-17,2.714707563398406,51268.991206306964,Pastry
20220317-7,453,LI22,2022-03-17,5.2753708779579025,51268.991206306964,Pastry_&_Breverage
20220317-8,1196,LI22,2022-03-17,5.5982832569163286,45372.28614324704,Pastry_&_Breverage
20220317-9,1175,LI22,2022-03-17,5.252447706344538,48166.07806133106,Pastry_&_Breverage
20220318-1,1177,LI1,2022-03-18,2.4708123330492526,113606.55952244997,Pastry
20220318-10,387,LI1,2022-03-18,2.674791233148426,44088.5374462232,Pastry
20220318-11,1177,LI22,2022-03-18,6.042291322629898,113606.55952244997,Pastry_&_Breverage
20220318-12,387,LI22,2022-03-18,4.98999741890002,44088.5374462232,Pastry_&_Breverage
20220318-13,1453,LI22,2022-03-18,5.667683093203232,112765.11553907767,Pastry_&_Breverage
20220318-14,387,LI1,2022-03-18,2.694631311111152,44088.5374462232,Pastry
20220318-15,830,LI2,2022-03-18,3.129399436153472,115413.77934627235,Pastry
20220318-16,161,LI22,2022-03-18,5.406579797132872,85298.94322389737,Pastry_&_Breverage
20220318-17,159,LI1,2022-03-18,2.475906153093092,77819.84026310965,Pastry
20220318-18,1456,LI2,2022-03-18,2.8523417570628222,123757.15833855793,Pastry
20220318-19,240,LI1,2022-03-18,4.972143168095499,124444.4104633294,Pastry
20220318-2,161,LI1,2022-03-18,2.3846934899920598,85298.94322389737,Pastry
20220318-20,161,LI1,2022-03-18,2.7087944452650845,85298.94322389737,Pastry
20220318-21,1177,LI1,2022-03-18,2.7222130274167284,113606.55952244997,Pastry
20220318-21,1177,LI2,2022-03-18,2.8545143937226385,113606.55952244997,Pastry
20220318-22,1453,LI1,2022-03-18,2.5437995301326737,112765.11553907767,Pastry
20220318-23,161,LI22,2022-03-18,5.799307637289166,85298.94322389737,Pastry_&_Breverage
20220318-24,1456,LI22,2022-03-18,5.0449604607187215,123757.15833855793,Pastry_&_Breverage
20220318-24,1456,LI4,2022-03-18,3.549887507385574,123757.15833855793,Pastry
20220318-25,274,LI2,2022-03-18,2.892888621613383,41347.4592496641,Pastry
20220318-3,1177,LI1,2022-03-18,4.9876728100935,113606.55952244997,Pastry
20220318-4,1342,LI1,2022-03-18,2.3233083481900394,79347.36366849393,Pastry
20220318-5,752,LI2,2022-03-18,2.807515661325306,52422.85608081147,Pastry
20220318-6,585,LI4,2022-03-18,3.8156527059618384,133613.4886695072,Pastry
20220318-7,1177,LI2,2022-03-18,2.9587071012239905,113606.55952244997,Pastry
20220318-8,161,LI22,2022-03-18,5.469331463752314,85298.94322389737,Pastry_&_Breverage
